,0
1429,"Алматы маңындағы ауылдардың бірінде оқушы 9 қабатты үйлердің ортасына құлап кетті. Ол сол жерде қаза тапты, - деп хабарлайды Tengrinews.kz тілшісі."
1430,Алматы қаласында орналасқан орталық саябақтағы велотрек қайта қалпына келтірілуде. Қазақстанның велосипед спорты федерациясының бастамасымен
1431,"Черногорияның астанасына Нұр-Сұлтан мен Алматыдан тұрақты әуе рейстері 9 маусымда ашылады, - деп хабарлайды порталы Кaz.tengritravel.kz ""Эйр"
1432,"Қазақстандық лоукостер Алматы - Шарджа - Алматы халықаралық бағытын іске қосуды жоспарлап отыр. БАӘ-ге рейстер 15 маусымда ашылады, - деп хабарлайды"
1433,24 сәуірде Алматы қаласының Алмалы аудандық соты Sulpak дүкенінің маңында оталған ағаштарға қатысты іске үкім шығарды. Сотталушы қылмыс жасағаны
1434,"Kinopark - Kinoplexx Theatres компаниясы Kinoplexx Sary Arka кинотеатрына танымал қазақстандық актердің есімін беруді ұйғарды, - деп хабарлайды"
1435,"Алматылықтар Грузияда түсірілім кезінде қайтыс болған қазақстандық актер Фархат Әбдірайымовты соңғы сапарға қошеметпен шығарып салды, - деп"
1436,"Қазақстандықтар актер Фархат Әбдірайымовке ""Қазақфильм"" киностудиясының кіреберісінде гүл шоқтарын қоя алады, - деп хабарлайды Tengrinews.kz"
1437,"21 мамырда коронавирусқа қарсы вакцина салдырған алматылықтарға сыйлық беріледі, - деп хабарлайды Tengrinews.kz тілшісі."
1438,"Volkswagen жүргізушісі ер адамды қасақана қағып өлтіріп, қашып кетті, - деп хабарлайды Polisia.kz."
1439,"Алматы жедел медициналық жәрдем станциясының басшылығы жүргізушілер наразылығына қатысты түсінік берді, - деп хабарлайды Tengrinews.kz тілшісі."
1440,"Шетелдік әйелдер Алматыдағы боди-массаж салонында жұмыс істеген, - деп хабарлайды Polisia.kz."
1441,"Алматыда жерді заңсыз иеленген 950 адамға 216,5 миллион теңге айыппұл салынды, - деп хабарлайды Tengrinews.kz тілшісі."
1442,"Алматыда 22 жастағы полицей Нәдір Қалымов жол апатынан қаза тапты, - деп хабарлайды Tengrinews.kz тілшісі Алматы ПД баспасөз қызметіне сілтеме"
1443,"2021-2025 жылдарға арналған реновация бағдарламасы бойынша Алматы қаласы Жетісу ауданында 19 үй сүріледі. Бұл ауданда 27 үйді бұзу жоспарланған,"
1444,"Алматы әуежайында ұшу-қону жолағының бірін жөндеуге байланысты рейстер кешігіп жатыр, - деп хабарлайды Tengrinews.kz тілшісі."
1445,"Алматыда Дінмұхамед Қонаевтың портреті салынған мурал вандалдардың әрекетінен кейін қалпына келтірілді, - деп хабарлайды Tengrinews.kz тілшісі."
1446,"Алматыда Жангелдин көшесінде № 208 автобус жаяу жүргіншіні қағып кетті. Оқиғаның мән-жайын тасымалдаушы компания өкілі айтып берді, - деп хабарлайды"
1447,"Алматыда балаларды ұрып-соққан әйел өз әрекетін түсіндірді, - деп хабарлайды Tengrinews.kz тілшісі."
1448,"Бұрын жаңа ережелерге қарсы ереуілге шыққан 40-қа жуық курьер есептік жазбалары бұғатталғанына шағымданды. Компания олардың шағымына жауап берді,"
1449,"Алматыда тұрғын үй кешендерінің бірінің ауласында белгісіз бір әйел балаларға шабуыл жасады, - деп хабарлайды Tengrinews.kz тілшісі ""Хабар 24"""
1450,"Алматыда белгісіз біреулер Дінмұхамед Қонаев бейнеленген муралды бүлдірді, - деп хабарлайды Tengrinews.kz тілшісі."
1451,"Алматыда Райымбек даңғылында түнде ер адамның мәйіті табылды. Алматы полиция департаменті оқиғаға қатысты түсінік берді, - деп хабарлайды Tengrinews.kz"
1452,"Алматы маңындағы тасжолда жантүршігерлік жол апаты болды, салдарынан жеңіл автокөлік екі жүк көлігінің ортасында қысылып қалды, - деп хабарлайды"
1453,"Қазақстанда жол-көлік оқиғаларының саны 10 пайызға, ал зардап шеккендер саны бірден 13 пайызға артты. Бұл ретте апаттың төрттен бірі Алматыда"
1454,"Алматыда өртеніп жатқан ғимараттан 7 адам құтқарылды, - деп хабарлайды Tengrinews.kz тілшісі қалалық ТЖД баспасөз қызметіне сілтеме жасап."
1455,"Алматыда Баум тоғайында ұрылар жасөспірімдерге шабуыл жасады. Қылмыскерлер сол күні ұсталды, - деп хабарлайды Polisia.kz."
1456,"Алматыда Bank RBK-дан 144 миллиард теңге жымқыру ісі бойынша Жомарт Ертаевтың жазасы жеңілдеді, - деп хабарлайды Tengrinews.kz тілшісі."
1457,"Алматы полициясында тәртіп сақшылары қоғамдық орындардағы барлық бейнекамера жазбасын көре алатынын айтты, - деп хабарлайды polisia.kz."
1458,"Алматыда полицейлер Қырғызстанда адам өлтіргені үшін іздеуде жүрген ер адамды ұстады. Күдіктіні экстрадициялау туралы мәселе қарастырылып жатыр,"
1459,"Алматыда TikTok-блогер Нұрбек Нұртаза қайырымдылық жасады: ол кездейсоқ алматылық тұрғындардың несиесін төлеп берді, - деп хабарлайды Tengrinews.kz"
1460,"Алматылық құрылысшыларға қауіпсіздік техникасын сақтамағаны үшін айыппұл салынады. Бұл туралы қалалық бақылау басқармасында айтылды, - деп хабарлайды"
1461,"Алматыда ""Акушерия, гинекология және перинатология ғылыми орталығы"" маңындағы қаланың жоғарғы бөлігінде орналасқан орман-саябақ жойылуына байланысты"
1462,"Алматыда азық-түлік жеткізу қызметінде жұмыс істейтін 50-ге жуық курьер ереуілге шықты, - деп хабарлайды Tengrinews.kz тілшісі."
1463,"Талғар аудандық сотында риэлтор мен жергілікті экс-шенеуніктерге үкім шығарылды, олар Алматы әуежайының жанындағы жер учаскелерін заңсыз сатқаны"
1464,"Алматыда тағы бір емхана қызметкерлері вакцинация паспортын сатты, - деп хабарлайды Tengrinews.kz тілшісі. Ақпарат Facebook әлеуметтік желісінде"
1465,"Алматыда екі жүргізуші жолға бола төбелесіп қалды, біреуі екіншісін есінен тандырып, төбелес орнынан кетіп қалды, - деп хабарлайды Tengrinews.kz"
1466,Алматы әкімі Бақытжан Сағынтаев қазір коронавирустың жергілікті штамы өршіп тұрған Үндістаннан қалаға студенттер алып келмек болғандар туралы
1467,Ғани Мырзаханов Алматы қалалық Мобильділік басқармасы басшысы болып тағайындалды. Енді ол жолдардың жағдайы мен жолаушылар көлігі жұмысына жауап
1468,Серік Құсайынов Алматы әкімінің орынбасары болып тағайындалды. Бұл лауазымға ол Ерлан Қожағапановтың орнына келді. Бұл туралы мәслихат сессиясында
1469,"Ержан Сейтенов Алматы қаласы Алмалы ауданының әкімі болып тағайындалды, - деп хабарлайды Tengrinews.kz тілшісі. Бұл туралы мәслихат сессиясында"
1470,"Алматы тұрғындарын көшеде шашылып жатқан құстардың өлексесі шошытты. Кептерлердің жаппай қырылуына не себеп болғаны белгісіз, - деп хабарлайды"
1471,"Мете Еркал Алматы халықаралық әуежайының президенті болып тағайындалды, - деп хабарлайды Tengrinews.kz тілшісі TAV Airports баспасөз қызметіне"
1472,Алматы тұрғыны өзі құрбаны болған алаяқтық схема туралы айтып берді. Ер адам Қазақстан банктерінің бірінен кепілсіз несие алуға көмектесуге
1473,"""Шымбұлаққа"" баратын жолды су алып кетті, - деп хабарлайды Tengrinews.kz тілшісі Алматы ТЖД баспасөз қызметіне сілтеме жасап."
1474,Алматы қаласы Санитарлық-эпидемиологиялық бақылау департаментінің білім беру және тәрбие нысандарын бақылау және қадағалау бөлімінің басшысы
1475,Прокуратура Алматы қаласындағы мониторинг топтары жұмысынан заңбұзушылықтарды анықтады. Тексерушілердің бірі күндізгі уақытта бос кафелерге
1476,Арабиялық Air Arabia лоукостері Қазақстанға тұрақты түрде тікелей рейстерді жаңартады. Шарджа - Алматы алғашқы тікелей рейсі 2021 жылдың 21
1477,Алматыда дендрарий көшкін қаупі бар беткейде салынбақ. Бұл туралы Tengrinews.kz ресми сауалына жауапта Жасыл экономика басқармасы айтты.
1478,"Алматы қаласы бойынша Мемлекеттік кірістер департаментінің басшысы Ақжігіт Бекбердиев қайтыс болды, - деп хабарлайды Tengrinews.kz тілшісі."
1479,"Алматыда қымбат жол талғамайтын көліктерді ұрлағандар ұсталды, - деп хабарлайды Polisia.kz."
1480,"Алматыда 4 жасар баланы қағып, оқиға орнынан қашып кеткен самокат жүргізушісі ұсталды. Бұл туралы қалалық полиция департаменті мәлімдеді, -"
1481,"Алматыда белгісіз суретшілер Нұрсұлтан Назарбаевқа мурал арнады, - деп хабарлайды Tengrinews.kz тілшісі."
1482,"Алматы полицейлері қара топырақ ұрлау дерегі бойынша соталды тергеу бастады, - деп хабарлайды Tengrinews.kz тілшісі қалалық прокуратураға сілтеме"
1483,"Тротуарда самокат айдап кетіп бара жатқан қыз бен жігіт төрт жастағы баланы қағып, оқиға орнынан қашып кеткен. Видео әлеуметтік желіде тарап"
1484,"Алматыда кеше, 30 сәуірден 1 мамырға қараған түні нөсер жауын жауып, қаланың кейбір көшесі мен көпір астын тағы да су басты, салдарынан адамдар"
1485,"Алматы орталығында жер опырылып, құтқару қызметінің көлігі түсіп кетті. Оқиға Назарбаев 124 мекенжайында болған, - деп хабарлайды Tengrinews.kz"
1486,TAV Airports компаниясы мен Kazakhstan Infrastructure Fund қоры Алматы әуежайын сатып алу жұмыстарын аяқтады. Қазақстандық әуе айлағы TAV портфеліндегі
1487,Алматы қаласы мәслихатының 2021 жылы 30 сәуірде өткен IV сессиясында депутаттар жеңістің 76 жылдығы құрметіне орай Ұлы Отан соғысының ардагерлеріне
1488,"Алматы зообағында ягуар өмірге келді. Бұл туралы зообақтың Instagram-парақшасында жария болды, - деп хабарлайды Tengrinews.kz тілшісі."
1489,"Алматыда ірі автожуу орны сүрілді. Қала құрылысын бақылау басқармасының мәліметінше, ол заңсыз иемденген жер телімінде тұрған, - деп хабарлайды"
1490,"Алматыда 28 гвардияшыл-панфиловшылар саябағында 3 жасар баланы жүк тиегіш қағып кетті, - деп хабарлайды Tengrinews.kz тілшісі."
1491,"Алматыдағы шағын аудандардың бірінде көп қабатты тұрғын үйлер ортасындағы құбыр жарылды, - деп хабарлайды Tengrinews.kz тілшісі."
1492,"Алматылықтар танымал тележүргізуші мен вайнерлер жарнамалап жатқан қаржы пирамидасына шағымданды, - деп хабарлайды Tengrinews.kz тілшісі."
1493,"Алматыда барахолка базарларының бірінде тағы өрт шықты, - деп хабарлайды Tengrinews.kz тілшісі."
1494,"Әкімдік өкілдері Алматыдағы Оқушылар сарайы, Қастеев музейі, Әуезов атындағы драма театры және мемлекеттік музей аумағы қалай өзгеретінін көрсетті,"
1495,"Алматыдағы қараусыз қалған кинотеатрлардың бірінде ретроавтомобильдер музейін ашу жоспарланып отыр, - деп хабарлайды Tengrinews.kz тілшісі inAlmaty.kz"
1496,"Алматыда сот төрағасына қатысты алаяқтық жасады деген күдікпен қылмыстық іс қозғалды, - деп хабарлайды Tengrinews.kz тілшісі қалалық соттың"
1497,"Алматылық дәрігерлер жанармай бекетінде құдыққа түсіп уланған жұмысшылардың жағдайын айтты, - деп хабарлайды Tengrinews.kz тілшісі."
1498,"Алматыда Наурызбай ауданындағы бес шағынауданда жеті көшенің атауын белгілі мемлекет қайраткерлерінің құрметіне өзгерту ұсынылды, - деп хабарлайды"
1499,"Алматы әкімдігі қалада вакцинация құжаты сатылып жатқаны туралы ақпаратқа жауап берді, - деп хабарлайды Tengrinews.kz тілшісі."
1500,"Алматыда қарсы жолаққа шыққан жүргізуші 5 күнге қамауға алынды, - деп хабарлайды Polisia.kz."
1501,"Миллионнан аса қазақстандық коронавирусқа қарсы вакцинаның алғашқы дозасын салдырды. Бұл туралы денсаулық сақтау министрі Алексей Цой мәлімдеді,"
1502,"Алматы қаласы Бостандық ауданының тұрғындары аулалардағы асфальттың жағдайына шағымданды. Тұрғындардың айтуынша, олар бірнеше жылдан бері шұрық-тесік"
1503,"Алматының бас санитария дәрігері Жандарбек Бекшин дәрігерлерге арналған жеке қорғаныш құралдарын алудың орнына ""құрылыс костюмдерін"" сатып алуға"
1504,"Алматыдағы зираттар 1-10 мамыр аралығында жабылады. Бұл туралы қаланың бас мемлекеттік санитария дәрігері Жандарбек Бекшин мәлімдеді, - деп"
1505,"Алматыда коронавирус бойынша жағдай пессимистік болжамға сәйкес дамып жатыр. Бұл туралы қаланың бас санитария дәрігері Жандарбек Бекшин мәлімдеді,"
1506,Коронавирус жұқтырған алматылық науқастардың сынамасын Алматы қаласы санитарлық-эпидемиологиялық бақылау департаменті мамандары тексереді. Бұл
1507,"Алматының бас санитария дәрігері Жандарбек Бекшин брифингте локдаун туралы сұраққа жауап берді, - деп хабарлайды Tengrinews.kz тілшісі."
1508,"Алматыда қаланың маңызды нысандарының мыңына 20 дәретхана орнату жоспарланып отыр. Арбатта, ""Көктөбе"" саябағында, ""Орталық стадион"" және басқа"
1509,"Алматы полициясы жеткізу қызметіне контейнерлерін нөмірлеп, шағылысатын элементтермен жабдықтауды ұсынды, - деп хабарлайды Tengrinews.kz тілшісі"
1510,"Автобус жүргізушісі теміржол бойымен келе жатқан тепловозбен соқтығысты. Видеода апаттан кейін зақымданған қоғамдық көлік көрінеді, - деп хабарлайды"
1511,"Әлеуметтік желілерде Алматыдағы құрылыс алаңында 19 жастағы жұмысшы қаза тапқаны туралы ақпарат пайда болды. Кейін мұны қалалық полиция растады,"
1512,"Алматы полициясын аяғынан тік тұрғызған сенбідегі атыстың себебін оқиға болған ""Бұқар жырау Тауэрс"" кешенінің тұрғындары өзінше болжайды. Олардың"
1513,"Полиция Арбатта бірнеше адамды тонады деген күдікпен төрт ер адамды ұстады. Тәртіп сақшылары жәбірленушілерді іздестіріп жатыр, - деп хабарлайды"
1514,Осы айдың басында күрес түрлерінен Алматыда өткен Азия чемпионатына қатысқан Оңтүстік Корея делегациясының жеті мүшесінен COVID-19 анықталды.
1515,"Алматының оңтүстік-батысында жер сілкінісі болды, - деп хабарлайды Tengrinews.kz тілшісі Сейсмологиялық тәжірибелік-әдістемелік экспедициясына"
1516,"Алматы қаласының бас санитария дәрігерінің орынбасары Сәдуақас Байғабылов ""Бұқар Жырау Тауэрс"" тұрғын үй кешеніндегі оқиғаларға куә болған,"
1517,"""Бұқар Жырау Тауэрс"" тұрғын үй кешенінің тұрғындары кеше, 24 сәуірде күзетшіге оқ атып, кейін пәтерінде жасырынып, терезеден секіріп кеткен"
1518,"Tengrinews.kz тілшісі Алматыда тұрғын үй кешені күзетшісіне оқ атып, кейін 6 сағат бойы өз пәтерінде жасырынған атқыштың үйіне барып, суретке"
1519,"""Бұқар жырау Тауэрс"" тұрғын үй кешені күзетшісінің аяғын оқ тесіп өткен. Бұл туралы Алматы қалалық қоғамдық денсаулық сақтау басқармасының баспасөз"
1520,"Алматыда полицейлер тәртіп бұзушыны қуған сәт куәгерлер видеосына түсіп қалды. Полиция мәліметі бойынша, көлік жүргізушісі мас күйде болған,"
1521,"Алматы полициясы ""Бұхар жырау Тауэрс"" тұрғын үй кешенінде атыс шығарған ер адамның азаматтығын атады, - деп хабарлайды Polisia.kz."
1522,"Алматы қаласы полиция департаментінің өкілі Салтанат Әзірбек алматылық атқыштың әрекетіне не себеп болуы мүмкін екенін айтты, - деп хабарлайды"
1523,"Полиция департаменті ""Бұқар Жырау Тауэрс"" тұрғын үй кешенінде өткен арнайы операция кезінде бірде-бір адам зардап шекпегенін мәлімдеді, - деп"
1524,"Алматыда оқ атқан ер адам терезені сындырып, секіріп кетті, - деп хабарлайды Tengrinews.kz тілшісі."
1525,"""Бұқар жырау Тауэрс"" тұрғын үй кешенінің тұрғыны күзетшіге оқ атқан ер адам туралы айтып берді, - деп хабарлайды Tengrinews.kz тілшісі."
1526,"Алматы полициясы ""Бұхар Жырау Тауэрсте"" оқ атқан ер адаммен келіссөз жүргізіп жатыр, - деп хабарлайды Tengrinews.kz тілшісі қалалық ПД-ға сілтеме"
1527,"Желіде Алматыда қарулы адам күзетшіні жарақаттаған сәттің видеосы жарияланды, - деп хабарлайды Tengrinews.kz тілшісі."
1528,Алматыда тұрғын үй кешенінің күзетшісі аңшылыққа арналған мылтықтан жарақат алды. Бұл туралы қалалық полиция департаментінің баспасөз қызметі
1529,"Алматының бас санитария дәрігері Жандарбек Бекшин LIFE KZ YouTube-арнасының блогерлері Жанар Құсайынова, Ринат Кибраев және Валерий Кудрявцевпен"
1530,"Алматылықтарға Арбатта қыдыруға тыйым салынды. Бұл туралы қаланың бас санитария дәрігері Жандарбек Бекшиннің қаулысында айтылған, - деп хабарлайды"
1531,"Алматының бас санитария дәрігері Жандарбек Бекшин Ashyq қосымшасын қолданатын кәсіпкерлерге арналған жаңа қаулыға қол қойды, - деп хабарлайды"
1532,"Саперлер Алматыдағы Aport Mall сауда орталығынан бомба таппады. Енді жалған ақпарат таратқан адамдар іздестіріліп жатыр, - деп хабарлайды Tengrinews.kz"
1533,"Алматы полициясына әл-Фараби даңғылындағы VILLA Boutiques & Restaurants кешеніне бомба қойылды деген хабарлама түскеннен кейін, ондағы адамдар"
1534,Әлеуметтік желілерде Алматыдағы сауда және ойын-сауық орталықтарының бірінде бомба қойылды деген ақпарат тарады. Қалалық полиция департаменті
1535,"Алматыда жер сілкінісі бойынша 2021 жылдың бірінші жартыжылдығына болжам жасалды, - деп хабарлайды Tengrinews.kz тілшісі."
1536,Жақында Алматы полициясы синтетикалық есірткі өндірумен және сатумен айналысты деген күдікпен бір топ адамды ұстаған болатын. Олардың қатарында
1537,"Алматыдағы ""Южный"" саябағына қатысты қала әкімі Бақытжан Сағынтаев мәжбүрлеп иеліктен шығару туралы Қаулыға қол қойды, - деп хабарлайды Tengrinews.kz"
1538,Алматыда ірі ұйымдасқан қылмыстық топ ұсталды. Абай даңғылы мен Розыбакиев көшесінің қиылысындағы бизнес-орталықтардың бірінің алдында топтың
1539,Алматыда 19 жастағы ер адам 7 жасар қызды шешіндірмек болды деген күдікке ілінді. Бұл туралы Алматы полиция департаментінің баспасөз қызметі
1540,"Алматыда былтыр тұрғандар шағымынан кейін жөнделген жол тағы да бұзылып жатыр. Бұл туралы Алатау ауданының тұрғындары мәлім етті, - деп хабарлайды"
1541,"Алматы қаласының 12-сынып оқушысы Мұхаммед-Әли Қанатбек Фордем университетінен, Дрексель университетінен, Гонконг баптист университетінен және"
1542,"Алматы қаласы санитариялық-эпидемиологиялық бақылау департаменті басшысының орынбасары Әсел Қалықова ""сапасыз"" қорғаныш құралдарына қатысты"
1543,Алматыда аялдамадан нәресте табылды. Тәртіп сақшылары нәрестенің анасын іздестіріп жатыр. Полиция өкілдері әйел баласын бұған дейін де бірнеше
1544,"Алматыда құрылыс учаскелерін прокуратура тексереді. Бұл қала тұрғындары наразы болған бірнеше құрылыс нысанына қатысты, - деп хабарлайды Tengrinews.kz"
1545,"Алматыда жолаушылар автобусы өртеніп кетті. Оқиға болған жерден түсірілген суреттер мен видеоға қарағанда көлік толық өртеніп кеткен, - деп"
1546,"Алматы орталығында түнде көлікпен жарысқандар ұсталды, - деп хабарлайды Tengrinews.kz тілшісі Polisia.kz сайтына сілтеме жасап."
1547,"Алматыда жалған ақша жасағандар жазаланды. Олар доллар жасауға ""маманданған"", - деп хабарлайды Tengrinews.kz тілшісі."
1548,"Алматы облысы Талғар ауданындағы Қарабұлақ кентінің ондаған тұрғыны зират орнына коттедж қалашығы салынғалы жатқанын айтып, шағымданды, - деп"
1549,"Алматы тұрғындары тұрғын үй қасбетіне ілінген казино жарнамасына наразы болды. Олар мұндай мәтіндегі жарнамаға тыйым салуды талап етеді, - деп"
1550,"49 жастағы алматылық әйел 20 жыл құжатсыз тұрған. Оның үш баласының да туу туралы куәлігі мен жеке куәлігі жоқ, - деп хабарлайды Polisia.kz. "
1551,"Алматыда кәсіпкер өсіп тұрған ағаштың қабығын зақымдап, тамырына керосин құйған. Табиғатты қорғау полициясы ағаштың зақымдану дерегін растады."
1552,"Танымал LIFE KZ YouTube-арнасының блогерлері Жанар Құсайынова, Ринат Кибраев және Валерий Кудрявцев Алматы қаласының бас санитария дәрігері"
1553,"Желіде Алматыда дүкен есігін шағып, жанжал шығарған ер адамның видеосы тарады, - деп хабарлайды Tengrinews.kz тілшісі."
1554,Алматы қаласы санитарлық-эпидемиологиялық бақылау департаменті басшысының орынбасары Сәдуақас Байғабылов Ashyq жобасы бойынша статусыңды кәсіпкерлік
1555,"Алматыдағы Балалар білім беру орталықтарының бірінде бір жарым жасар қыз соққы жеген. Бұл туралы ""НеМолчиKz"" қорының негізін қалаушы Дина Таңсәрі"
1556,Алматыда кинотеатрлар Ashyq жобасы бойынша 17 сәуірден бастап қайта ашылады. Бұл туралы қалалық санитарлық-эпидемиологиялық бақылау департаменті
1557,"Алматы қаласының экологтар қоғамы ""Зеленый двор"" акциясы аясында тұрғындарға тегін берілген көшеттер ""қураған, тамырлануы екіталай"" деп шағымданды,"
1558,"15 мамырдан бастап Air Astana Алматыдан Батумиге қатынайтын жаңа рейсті іске қосады. Енді әр дүйсенбі, сәрсенбі мен сенбі сайын Airbus A320"
1559,"Қазақстанда киім қымбаттады, әсіресе ерлер киімінің бағасы көтерілді. Бұл туралы Еnergyprom.kz сарапшылары айтты, - деп хабарлайды Tengrinews.kz"
1560,"Алматы әкімдігі жаңадан салынатын жолайрық қандай болатынын көрсетті, - деп хабарлайды Tengrinews.kz тілшісі."
1561,"Алматыда 100-ден аса көшенің атауы өзгереді. Жобаны жария талқылау 29 сәуірге дейін жалғасады, - деп хабарлайды inAlmaty.kz."
1562,"Алматыда ер адам итін өлгенше сабап тастады. Жантүршігерлік сурет әлеуметтік желіде тарап кетті. Полиция істі тергеп жатыр, - деп хабарлайды"
1563,"Алматы әкімдігі қаладағы Тұңғыш Президент саябағы қалай өзгеретінін көрсетті, - деп хабарлайды Tengrinews.kz тілшісі."
1564,"Алматыдағы әл-Фараби даңғылы өзгереді. Жол Шығыс айналма автожолынан Тұңғыш Президент саябағына дейін қайта жөнделеді. Сонымен қатар, жолдың"
1565,"Алматы қаласының Жасыл экономика басқармасы Бостандық ауданындағы ""Южный"" саябағында ""қураған ағаштарды"" отырғызу туралы әлеуметтік желілердегі"
1566,"Алматыда жол-көлік оқиғасы болды. Daewoo Nexia жеңіл автокөлігі Mercedes-Benz Gelandewagen жол талғамайтын көлігін аударып тастады, - деп хабарлайды"
1567,2022 жылдан бастап Қазақстанға келетін шетелдік қонақтарға туристік алым енгізу жоспарланып отыр. Туризм индустриясы комитетінің төрағасы Дастан
1568,"Алматыда жүргізушісі жоқ көлік балалар ойнап жүрген алаңға кіріп кете жаздады. Оқиғаның видеосы әлеуметтік желілерде тарады, - деп хабарлайды"
1569,"Республика сарайының артынан көрінген қою қара түтін алматылықтарды үрейлендірді, - деп хабарлайды Tengrinews.kz тілшісі."
1570,"Алматыда полиция көпқабатты тұрғын үй ғимаратының төбесінде ойнап жүрген үш баланың ата-анасын іздестіріп жатыр, - деп хабарлайды Tengrinews.kz"
1571,"Алматыда әл-Фараби даңғылымен жүрген бірнеше әскери техника видеоға түсірілді. Кадрлар әлеуметтік желілерде пайда болды, - деп хабарлайды Tengrinews.kz"
1572,"Алматы әкімдігі Ә.Марғұлан атындағы Археология институты ғалымдарының құрылыс үшін ежелгі қонысты қиратты деген айыптауларына жауап берді, -"
1573,"Қазақстанның бас мемлекеттік санитария дәрігері Ерлан Қиясов Ashyq жобасы туралы жаңа қаулы шығарды. Оған үш кезең ішінде кинотеатрлар, театрлар,"
1574,2021 жылдың ақпанында адам өлімімен аяқталған ірі жол апатын ұйымдастырған автобус жүргізушісінің қанында алкоголь мен есірткі табылған жоқ.
1575,"Алматыда тағы бір жолайрық салынады. Қалалық әкімдікте жобаның автокөлік жүргізушілері үшін маңызы түсіндірілді, - деп хабарлайды Tengrinews.kz"
1576,"Алматыда жүк көлігі көкөніс сататын дүкенді соқты. Жүргізуші дене жарақатын алды, - деп хабарлайды Tengrinews.kz тілшісі."
1577,"Алматыда түнде дрифт жасаған жүргізуші жазаланды, - деп хабарлайды Tengrinews.kz тілшісі Polisia.kz сайтына сілтеме жасап. "
1578,"Шымкент пен Алматыда есірткі сатқан студенттер мен жасөспірімдер ұсталды, - деп хабарлайды Tengrinews.kz тілшісі Polisia.kz сайтына сілтеме"
1579,"""Қазгидромет"" мәліметінше, 13-16 сәуір аралығында Алматыда көшкін қаупі сақталады. Осыған байланысты ескерту жарияланды, - деп хабарлайды Tengrinews.kz"
1580,"11 сәуірде коронавирус инфекциясынан қайтыс болғандардың жартысына жуығы Алматыдан, - деп хабарлайды Tengrinews.kz тілшісі."
1581,"Алматы Қоғамдық денсаулық сақтау басқармасы жедел жәрдем қызметіндегі құқық қорғау органдарының тексеруіне қатысты істің мән-жайы айтты, - деп"
1582,"Қазақ ұлттық қыздар педагогикалық университетінің Филология институтының Орыс тілі және әдебиеті кафедрасының профессоры, филология ғылымдарының"
1583,Алматыда прокуратура жедел жәрдем жұмысындағы заңбұзушылықтарға қатысты істі тергеп жатыр. Бұл туралы Алматы Қоғамдық денсаулық сақтау басқармасының
1584,Әлеуметтік желілерде алматылықтардың қала билігіне Нұрмақов-Қабанбай батыр көшесіндегі тұрғын үй ауласында салынып жатқан қонақүй құрылысын
1585,"Алматы санитария дәрігерлері қаладағы 12 сәуірге дейінгі эпидемиологиялық жағдай туралы айтты, - деп хабарлайды Tengrinews.kz тілшісі."
1586,"2020 жылы басы дауға қалып, қызметінен босатылған Алматы криминалдық полициясының бұрынғы басшысы Жанболат Зиадин Талғар аудандық полиция басқармасының"
1587,2021 жылы сәуірде Қазақстандағы коронавирус жағдайы наурызбен салыстырғанда 3 есе нашарлады. Бұл туралы денсаулық сақтау министрі Алексей Цой
1588,"Қарағандылық полицейлер Балқашта жоғалып кеткен 15 жастағы қызды Алматыдан тапты, - деп хабарлайды Tengrinews.kz тілшісі облыстық Полиция департаментіне"
1589,"Arena S (Sulpak) ЖШС Бас директоры Дмитрий Провкин Алматы қаласының Алмалы аудандық сотында сөз сөйлеп, жоба бойынша ағаштарды кесу жоспарланбағанын"
1590,Алматы қаласы санитарлық-эпидемиологиялық бақылау департаменті басшысының орынбасары Әсел Қалықова коронавирус жұқтырғандар санының көбеюіне
1591,Алматы қаласы Тауарлар мен көрсетілген қызметтердің сапасы мен қауіпсіздігін бақылау департаментінде 9 сәуірдегі эпидемиологиялық жағдай туралы
1592,"Алматы қаласының Қоғамдық денсаулық сақтау басқармасы қала тұрғындары коронавирусқа қарсы вакцинаны қай жерлерде салдыра алатынын айтты, - деп"
1593,"Алматыда белгісіз біреу полиция көлігінің үсітінде тұрып суретке түскен. Сурет әлеуметтік желіде пайда болды, - деп хабарлайды Tengrinews.kz"
1594,"ЖЭО-2-ні газға көшіру жобасына мемлекеттік сараптама барысында ескертулер жасалды. Ал жоба құны 30 миллиард теңгеге қымбаттады, - деп хабарлайды"
1595,"Алматы қаласының Медеу ауданында көшкін жүрді, - деп хабарлайды Tengrinews.kz тілшісі."
1596,Әлеуметтік желілерде қазақстандық жұлдыздар қатысқан тойдың видеосы пайда болды. Қазір оны Алматыдағы мониторингтік топтардың бірі тексеріп
1597,"Алматы әкімдігі қалада жылыту маусымы қашан аяқталатынына жауап берді, - деп хабарлайды Tengrinews.kz тілшісі."
1598,"ҚР Индустрия және инфрақұрылымдық даму министрлігі ҚР Цифрлық даму министрлігімен, ""Қазақстанның авиациялық әкімшілігі"" АҚ, Нұр-Сұлтан және"
1599,2021 жылдың 4 сәуірінен 5 сәуіріне қараған түні Алматыда мемлекеттік бас санитария дәрігері белгілеген карантин шектеулерінің 9 рет бұзылғаны
1600,"4 сәуірде Алматыда 6 664 адам коронавирусқа қарсы вакцина салдырды, - деп хабарлайды Tengrinews.kz тілшісі қалалық денсаулық сақтау басқармасының"
